SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.7039296070000001,51,0,0.176030866,4146.0,2,0,0,0,0.0
1,0.044561804,59,0,1595.0,0.0,7,0,1,0,2.0
1,0.063329564,37,0,0.329935275,6179.0,6,0,1,0,3.0
1,0.009354385,73,0,0.819781392,3750.0,40,0,1,0,1.0
0,0.6713074290000001,69,6,0.212590952,3160.0,11,2,0,0,1.0
1,0.0029985009999999998,76,0,0.175438596,5471.0,6,0,1,0,0.0
1,0.013705813999999998,67,0,2807.0,8311.0,10,0,4,0,0.0
1,0.0009654510000000001,78,0,1568.0,2554.0,4,0,1,0,0.0
1,0.076923077,81,0,0.021475257,4283.0,7,0,0,0,0.0
1,0.9999998999999999,45,1,1.04611837,1300.0,5,0,1,0,2.0
1,0.024421215,61,0,0.0051191809999999996,6250.0,5,0,0,0,0.0
1,0.014306883999999999,54,0,0.37300642700000003,4200.0,12,0,2,0,2.0
1,0.061938062,34,1,0.584842776,6900.0,8,0,2,0,1.0
1,0.9999998999999999,61,0,0.314969714,10400.0,10,2,1,1,3.0
1,0.548945105,29,0,407.0,0.0,2,0,1,0,0.0
1,0.322677323,37,0,0.110290725,6500.0,2,0,1,0,0.0
1,0.0031723040000000004,65,0,0.220222472,8000.0,10,0,2,0,0.0
1,0.126449748,58,0,0.09065155800000001,6000.0,8,0,1,0,0.0
1,0.011129975,59,1,0.09565987599999999,6773.0,3,3,0,1,1.0
1,0.004374544,47,0,0.49533540600000003,2250.0,7,0,1,0,0.0
1,0.677076694,42,0,1125.0,2554.0,2,0,1,0,0.0
1,0.227626598,55,0,0.38292910399999996,8575.0,10,0,3,0,1.0
1,0.0,41,0,0.362842812,15350.0,8,0,2,1,3.0
1,0.025935066,56,0,978.0,2554.0,7,0,1,0,0.0
1,0.0,62,0,0.307738452,5000.0,7,0,2,0,0.0
1,0.031628082,63,0,80.0,1159.0,7,0,0,0,0.0
1,0.122193034,35,0,2793.0,8311.0,7,0,2,0,0.0
1,0.9999998999999999,63,0,2587.0,0.0,3,0,1,0,0.0
1,0.02122303,55,0,0.063064795,5200.0,9,0,0,0,1.0
1,0.227663207,40,0,1635.0,2554.0,13,0,1,0,3.0
1,0.110048571,81,0,0.879424115,5000.0,10,0,2,0,0.0
1,0.17942013199999998,51,0,4691.0,8311.0,7,0,4,0,0.0
1,0.007639898000000001,63,0,0.0037085509999999996,4583.0,3,0,0,0,0.0
1,0.658258159,63,1,0.821464393,2990.0,17,0,0,0,0.0
1,0.24974578,54,2,2316.0,8311.0,11,0,2,0,0.0
1,0.010956481,70,0,0.268609865,2229.0,9,0,1,0,0.0
1,0.019961525,89,0,0.009996668,3000.0,5,0,0,0,0.0
1,0.417881564,51,2,0.10456155,4800.0,4,0,0,0,2.0
1,0.75249501,30,3,0.10968903099999999,10000.0,7,2,0,0,0.0
1,0.012660784,57,0,15.56214379,10000.0,13,0,2,0,3.0
1,0.022179036000000003,55,0,0.41469319,9500.0,8,0,2,0,3.0
0,0.938847697,44,1,0.6477578829999999,6310.0,9,0,3,0,2.0
1,0.120357231,49,1,3377.0,2554.0,13,0,1,0,0.0
1,0.183080522,38,0,0.167468431,3325.0,7,0,0,0,0.0
1,0.6849350820000001,53,0,1025.0,1159.0,8,0,0,0,0.0
1,0.009633911,57,0,474.0,2554.0,8,0,1,0,0.0
0,0.565790638,53,0,0.073571203,6333.0,15,0,0,0,2.0
1,0.027382812000000003,93,0,39.0,1159.0,6,0,0,0,0.0
1,0.034837906,52,0,0.126959707,13649.0,8,0,1,0,2.0
1,0.0,50,0,0.270363951,7500.0,7,0,1,0,3.0
1,0.451370117,52,0,0.475655719,13000.0,16,0,2,0,2.0
1,0.22410948100000003,53,0,0.330125,7999.0,15,0,2,0,2.0
1,0.011938063,64,0,0.173383448,14366.0,11,0,1,0,1.0
1,0.272099112,70,0,0.222678917,4135.0,9,0,0,0,1.0
1,0.16369088699999998,42,1,0.517956085,4872.0,12,0,1,0,1.0
1,0.079535402,50,0,0.355728854,5000.0,7,0,2,0,1.0
1,0.9999998999999999,59,0,0.652656915,5400.0,7,0,1,0,0.0
1,0.042546655,49,0,0.41538875399999997,11150.0,11,0,3,0,0.0
1,0.16563883699999998,56,0,0.387540775,12568.0,19,0,1,0,0.0
1,0.973335873,53,0,0.396416977,8316.0,14,0,2,0,2.0
1,0.563934312,70,0,0.342221482,12000.0,13,0,2,0,1.0
1,0.283578208,67,0,0.138417058,8300.0,10,0,1,0,0.0
1,0.006922981999999999,89,0,0.007303078,1916.0,8,0,0,0,0.0
1,0.142438114,50,0,0.451729028,9166.0,9,0,1,0,1.0
1,0.007635219,69,0,0.073490814,8000.0,12,0,0,0,0.0
1,0.0033131529999999997,74,0,5.0,1159.0,9,0,0,0,0.0
1,0.226837292,67,0,0.7760752,7765.0,13,0,5,0,1.0
1,0.031492336,40,0,0.136520959,7800.0,15,0,1,0,3.0
1,0.7888225759999999,40,0,0.42516535899999996,6500.0,10,0,0,0,0.0
1,0.934508186,41,0,0.468618818,9766.0,4,0,2,0,0.0
1,0.200810335,41,0,1878.0,2554.0,12,0,1,0,0.0
1,0.048286548,68,1,0.336986301,4744.0,17,0,1,0,0.0
1,0.004883494,69,0,364.0,8311.0,5,0,2,0,0.0
1,0.434262629,35,0,0.377748168,1500.0,2,0,0,0,0.0
1,0.46171281299999994,53,0,0.263522174,3900.0,6,0,1,0,0.0
1,0.95560222,58,1,0.477831231,7690.0,6,0,1,0,0.0
1,0.649303376,68,0,1322.0,2554.0,6,0,1,0,0.0
1,0.022171827999999998,71,0,47.0,1159.0,10,0,0,0,0.0
1,0.129816483,67,0,2822.0,2554.0,8,0,1,0,0.0
1,0.467582737,59,0,1248.5,1.0,9,0,1,0,0.0
1,0.0,30,0,1.014754879,2100.0,4,0,2,0,0.0
1,0.00319921,43,0,0.37074486,8900.0,9,0,1,0,2.0
1,0.5566977320000001,70,0,0.03375946,62500.0,11,0,2,0,0.0
0,0.702381432,54,0,0.866732547,14166.0,21,0,6,0,3.0
1,0.43528296200000005,44,0,0.30999582600000003,9583.0,8,0,2,0,0.0
1,0.116959836,36,0,0.291953093,4945.0,11,0,1,0,0.0
1,0.952039643,52,0,0.36045845299999996,6979.0,12,0,2,0,1.0
1,1.0345615540000002,25,0,0.043478261,2506.0,3,0,0,0,0.0
1,0.040908595,59,0,0.294341132,5000.0,14,0,1,0,0.0
1,0.112554813,56,0,0.366281686,6666.0,16,0,2,0,0.0
1,0.8170047970000001,35,1,0.66294689,4838.0,5,0,1,0,0.0
1,0.00032467,58,0,0.384769205,6000.0,21,0,1,0,2.0
1,0.07094094299999999,56,0,0.021991204,5001.0,6,0,0,0,0.0
1,0.017693953000000002,49,0,0.6529810779999999,2800.0,16,0,1,0,1.0
1,0.03888795,41,0,0.048390322,5000.0,5,0,0,1,0.0
1,0.63396369,84,0,0.19017996,4500.0,6,0,0,0,0.0
1,0.531978932,51,0,0.395176026,8208.0,20,0,1,0,1.0
1,0.9999998999999999,61,1,0.8967527059999999,1200.0,6,0,0,0,0.0
1,0.561404362,46,0,1.2684617440000001,3750.0,12,0,2,0,2.0
1,0.599360043,36,0,0.0489002,5500.0,3,0,0,0,0.0
1,1.012443753,51,0,0.112184097,4866.0,1,0,0,0,0.0
1,0.9999998999999999,64,0,2366.0,2554.0,11,0,1,0,3.0
1,0.06820941400000001,56,0,799.0,2554.0,2,0,1,0,0.0
0,0.7948005779999999,49,2,0.216048601,7900.0,10,1,1,0,2.0
1,1.0009990009999998,38,0,361.0,1159.0,2,0,0,0,0.0
1,0.06440776299999999,57,0,0.410510282,11816.0,11,0,3,0,0.0
1,0.0,63,0,0.0,0.0,7,0,0,0,0.0
1,0.13844429800000002,58,0,301.0,1159.0,5,0,0,0,0.0
1,0.36717017,70,0,2673.0,8311.0,15,0,2,0,0.0
1,0.9999998999999999,41,0,0.0,3880.0,1,0,0,0,2.0
1,0.616587731,40,0,1826.0,1159.0,11,0,0,0,0.0
1,0.8682319829999999,32,0,1.202265911,3000.0,8,0,1,0,1.0
1,0.04482685,66,0,0.93762495,2500.0,10,0,2,0,0.0
1,0.19011341,33,0,0.054490918,6000.0,10,0,0,0,2.0
0,0.8252536640000001,61,0,2483.0,1159.0,15,0,0,0,1.0
1,0.024805813,55,0,0.107875811,5700.0,8,0,1,0,0.0
1,0.781600533,46,0,0.44817799999999997,8808.0,6,0,2,0,3.0
1,1.217782218,56,1,0.051678339000000004,8281.0,2,0,0,0,2.0
1,0.374655344,34,0,0.388289455,6950.0,11,0,2,0,1.0
1,0.019294118,78,0,0.006672226999999999,2397.0,7,0,0,0,0.0
1,0.139986001,75,1,0.117432251,5202.0,6,0,0,0,0.0
1,0.18439096600000002,53,0,0.254624229,6000.0,12,0,2,0,0.0
1,0.489591121,51,0,0.316546763,7783.0,14,0,1,0,1.0
1,0.038654258999999996,54,0,0.317408614,8288.0,9,0,1,0,0.0
1,0.140571886,27,0,21.0,0.0,1,0,0,0,0.0
1,0.13273359199999998,51,0,0.270346675,13441.0,12,0,1,1,3.0
1,0.596955225,64,0,0.147759671,28410.0,10,0,1,0,0.0
1,0.5193991379999999,36,2,0.276077452,1600.0,3,2,0,0,0.0
1,0.070191491,48,0,0.797571974,14414.0,5,0,3,0,3.0
1,0.138056423,67,0,0.16256748699999998,5000.0,13,0,1,0,0.0
0,0.9999998999999999,24,1,0.036654449,3000.0,4,2,0,0,0.0
1,0.046172924000000004,69,0,0.01019796,5000.0,4,0,0,0,0.0
1,0.596907273,49,0,0.591065292,3200.0,12,0,2,0,1.0
1,0.475557515,32,0,0.715889863,6500.0,17,1,3,0,0.0
1,0.083690239,67,0,4130.0,8311.0,26,0,2,0,0.0
1,0.76886865,53,0,0.40794104700000006,9091.0,11,0,1,0,0.0
1,0.0,77,1,0.22816526899999998,9777.0,7,0,2,0,0.0
1,0.03517931,30,0,0.295262115,5550.0,9,0,2,0,0.0
1,0.342192691,23,0,0.040824828,4800.0,2,0,0,0,0.0
1,0.6151096220000001,46,0,0.937120555,2305.0,7,0,2,0,2.0
1,0.201999907,30,0,0.443476032,3900.0,8,0,2,0,0.0
1,0.026376517999999998,66,0,0.007810731,8833.0,8,0,0,0,0.0
1,0.203251336,30,0,0.508192169,3600.0,7,0,1,0,1.0
1,0.058760190999999996,26,0,0.319736053,1666.0,4,0,0,0,0.0
1,0.057692517,66,1,0.239822882,7000.0,13,0,2,0,1.0
1,0.266738082,38,0,0.009586817,57891.0,6,0,0,0,1.0
1,0.151434559,66,2,0.164985001,11000.0,16,0,1,0,0.0
1,0.8422063120000001,33,0,0.508317426,7333.0,9,0,2,0,2.0
1,0.012499534,41,0,0.37129596600000003,2800.0,7,0,0,1,2.0
1,0.0,46,0,0.218755769,5416.0,3,0,1,0,0.0
1,0.0,55,0,0.397268409,6735.0,9,0,2,0,1.0
1,0.7239509359999999,49,4,0.654334567,10000.0,17,0,2,0,2.0
1,0.47937271200000003,63,0,0.24718145100000002,4700.0,6,0,1,0,0.0
1,0.168558935,52,0,0.49478563200000003,6040.0,18,0,1,0,0.0
1,0.653893844,46,0,0.47154558,9400.0,8,0,2,0,3.0
1,0.084480352,64,0,0.162718105,12493.0,9,0,1,0,0.0
1,0.9999998999999999,46,0,2735.0,2554.0,2,0,1,0,0.0
1,0.6672682360000001,48,0,0.380175827,14900.0,11,0,4,0,3.0
1,0.17177992399999997,50,0,0.091025477,7810.0,11,0,1,0,2.0
1,0.063521939,72,0,0.19993848,3250.0,8,0,1,0,1.0
0,0.818238928,35,1,0.177587263,4898.0,5,1,0,0,3.0
1,0.043915311,82,0,0.008265565,7500.0,7,0,0,1,1.0
1,0.5470691870000001,59,0,2915.0,2554.0,8,0,1,0,0.0
0,0.860953777,67,2,0.435065826,14583.0,15,0,2,0,1.0
1,0.03707091,40,0,0.045325779000000004,6000.0,5,0,0,0,0.0
1,0.45230953799999996,31,0,0.019137388999999998,3500.0,1,0,0,0,0.0
1,0.319214841,69,0,0.409530157,3000.0,9,0,2,0,0.0
0,1.142233313,42,3,0.32256824300000003,2600.0,5,1,0,0,1.0
1,0.0,27,0,0.633373934,820.0,2,0,0,0,0.0
1,0.0,66,0,0.10945207300000001,7500.0,10,0,0,0,0.0
1,0.0,24,0,520.0,1159.0,3,0,0,0,0.0
1,0.35618407,55,0,0.531713244,4114.0,11,0,1,0,0.0
1,0.433376707,58,0,0.48030131299999995,15000.0,23,0,1,0,1.0
1,0.0,61,0,0.5137278829999999,9833.0,8,0,2,0,0.0
1,0.044790249000000004,70,0,396.0,2554.0,4,0,1,0,0.0
1,0.023751696,58,0,0.35895513100000004,8000.0,14,0,2,0,1.0
1,0.258989209,51,0,0.25197391,11651.0,8,0,1,0,0.0
1,0.845436376,36,0,0.119133574,3600.0,3,0,0,0,0.0
1,0.0,56,1,4660.0,8311.0,12,0,3,0,0.0
0,0.0,31,0,0.018490904,3352.0,2,0,0,0,1.0
1,0.0,45,0,1869.0,2554.0,6,0,1,0,0.0
1,0.022810683,32,0,0.279675097,5416.0,8,0,1,0,0.0
1,0.284447703,48,0,0.650396942,3400.0,5,0,2,0,0.0
1,0.011864072,40,0,0.212157173,7583.0,3,0,1,0,0.0
1,0.0,62,0,0.097560976,2664.0,3,0,1,0,1.0
1,0.8557575759999999,45,0,466.0,1159.0,6,0,0,0,3.0
1,0.125388379,48,0,0.487085486,6000.0,3,0,1,0,3.0
1,0.636245993,54,0,0.10214976199999999,6930.0,4,0,0,0,2.0
1,0.016932366,64,0,798.0,2554.0,9,0,1,0,0.0
1,0.229284606,37,0,0.263506626,7847.0,18,0,0,0,0.0
1,0.0,46,0,0.61735474,2615.0,8,0,1,0,0.0
1,0.007755383,57,0,10.0,1159.0,5,0,0,0,0.0
1,0.007833246,56,0,1.4287428340000001,7500.0,12,0,1,0,0.0
1,0.18271896699999998,42,0,0.11445568099999999,8404.0,4,0,0,0,0.0
1,0.01050999,77,0,0.0059042,10500.0,11,0,0,0,0.0
1,0.014465701999999999,57,0,0.374583426,4500.0,6,0,1,0,0.0
1,0.25445407600000003,54,0,0.353960671,9000.0,31,0,2,1,0.0
1,0.84318794,40,0,0.44463685399999997,9816.0,14,0,3,0,2.0
1,0.007074823,32,0,0.07783531,5986.0,3,0,0,0,0.0
1,0.0014421689999999999,28,1,0.153402537,2600.0,10,0,0,1,0.0
1,0.42969757399999997,44,0,0.093202458,10900.0,5,0,0,0,3.0
1,0.006382346,61,0,1690.0,2554.0,16,0,1,0,4.0
1,0.652424583,54,0,0.27810886,7550.0,13,0,0,0,0.0
1,0.022126717999999997,61,0,0.00335249,4175.0,3,0,0,0,0.0
1,0.386240972,57,0,0.084183673,10583.0,14,0,0,0,2.0
1,0.9999998999999999,69,0,2389.0,2554.0,7,0,1,0,0.0
1,0.9999998999999999,41,1,0.133085156,2148.0,3,1,0,1,0.0
1,0.026343337999999997,42,1,6745.0,2554.0,11,0,1,0,0.0
1,0.5632962429999999,33,1,0.222748815,3375.0,3,0,0,0,0.0
1,0.044570064000000006,76,0,0.18525036,6250.0,9,0,0,0,0.0
1,0.129677406,64,0,0.28420557,14865.0,11,0,2,0,2.0
1,0.9798814440000001,57,0,0.5456621,3065.0,5,0,1,0,0.0
0,0.416342838,47,4,5245.0,8311.0,18,0,2,0,2.0
1,0.0061765859999999995,77,0,701.0,1159.0,9,0,0,0,0.0
0,0.9999998999999999,30,0,0.087330105,6400.0,4,0,0,0,0.0
1,0.67265486,37,0,0.35843714600000004,5297.0,5,0,1,0,3.0
1,0.06917250400000001,76,0,0.318157472,3733.0,13,0,1,0,0.0
1,0.06377285099999999,48,0,0.87443754,4666.0,9,0,3,0,1.0
1,0.027392697999999997,61,0,0.19265473,14185.0,14,0,2,0,1.0
1,0.001673285,60,0,0.011235955,9166.0,6,0,1,0,0.0
1,0.168619777,43,0,0.224181202,31875.0,8,0,3,0,2.0
1,0.9999998999999999,38,0,0.305338932,5000.0,3,0,1,0,3.0
1,0.060659118,55,0,0.265546891,5000.0,8,0,1,0,2.0
1,0.9999998999999999,42,0,0.033029117999999996,2300.0,0,1,0,0,1.0
1,0.028827747999999997,47,0,0.007199424,4166.0,8,0,0,0,0.0
1,0.313358244,49,1,0.364815997,4700.0,13,0,0,0,0.0
1,0.523356915,62,0,0.221117587,8750.0,10,0,1,0,0.0
1,0.249111859,79,0,0.320100726,6750.0,13,0,1,0,0.0
1,0.11452569800000001,63,0,0.5883321570000001,4250.0,10,0,2,0,0.0
1,0.0,45,0,0.649035096,10000.0,10,0,3,0,2.0
1,0.727993331,61,0,0.289542144,7687.0,10,0,0,0,0.0
1,0.0018665420000000001,88,0,0.0,5356.0,2,0,0,0,0.0
1,0.780555447,56,0,0.590520474,6666.0,18,0,1,0,0.0
1,0.075647068,56,0,0.506127138,7833.0,13,0,2,0,0.0
0,0.35832084,63,0,0.416804865,3617.0,6,0,1,0,0.0
1,0.788007571,65,0,0.38250428799999997,4663.0,9,0,1,0,1.0
1,0.0,41,0,0.356940604,30018.0,14,0,3,0,2.0
1,0.063468266,42,0,1186.0,2554.0,6,0,1,0,0.0
1,0.150526395,67,0,0.375114225,6565.0,17,0,2,0,1.0
1,0.141917705,44,0,0.112071535,3354.0,6,0,0,0,1.0
1,0.756532723,46,0,0.10510913300000001,8200.0,2,0,0,0,2.0
1,0.015984016,24,0,0.0,3400.0,1,0,0,0,0.0
1,0.13678185199999998,44,1,0.925648235,3200.0,17,0,3,0,1.0
1,0.013013806999999999,41,0,0.5443371379999999,3416.0,5,0,2,0,0.0
1,0.056003487000000005,67,0,456.0,2554.0,6,0,1,0,0.0
0,0.079991112,53,4,1.767906718,1800.0,11,0,3,0,0.0
1,0.022553673,53,0,0.011149558,2600.0,7,0,1,0,2.0
1,0.0,51,2,0.735977688,6453.0,10,0,1,0,2.0
0,1.047203814,38,1,0.520732121,8850.0,9,4,1,2,5.0
1,0.031851009,33,0,0.977502812,2666.0,7,0,1,0,0.0
0,0.565974846,61,0,0.682341416,8165.0,10,1,3,0,1.0
1,0.38824770299999994,59,0,2112.0,2554.0,9,0,1,0,0.0
1,0.947264856,28,0,0.46717171700000004,1187.0,4,0,0,0,0.0
1,0.458646868,65,0,0.21562237199999998,9511.0,3,0,2,0,0.0
0,0.993688391,41,3,1.1559740040000002,6000.0,13,0,2,0,0.0
1,0.0,30,0,0.149209191,3350.0,10,0,0,0,0.0
1,0.5464744260000001,66,0,0.43262891,5914.0,14,0,2,0,1.0
1,0.205779422,49,0,0.325379776,13033.0,6,0,3,0,0.0
1,0.043365645999999994,46,1,2707.0,8311.0,10,0,2,0,1.0
1,0.0,56,0,0.7896673540000001,6793.0,10,0,1,0,2.0
1,0.8883519409999999,49,4,0.42501666299999996,4500.0,7,2,0,0,1.0
1,0.09178518699999999,37,0,2752.0,0.0,7,0,2,0,3.0
0,0.9999998999999999,30,0,0.012239021000000001,8333.0,1,0,0,0,0.0
1,0.001846626,51,0,0.945295405,2284.0,9,0,1,0,1.0
1,0.032439511000000004,77,0,32.0,1159.0,3,0,0,0,0.0
0,0.9999998999999999,24,0,0.030805687000000002,1687.0,3,0,0,0,0.0
1,0.615223049,58,0,0.484566104,3433.0,14,0,1,0,0.0
1,0.10426319099999999,49,0,0.43736983,3360.0,11,0,2,0,0.0
1,0.432278386,52,0,1.119971435,4200.0,7,0,3,0,0.0
1,0.853624122,60,0,1.105064248,3968.0,9,0,2,0,1.0
1,0.004038018,45,0,0.09721142099999999,9000.0,14,0,1,0,2.0
1,0.0,53,1,0.112429087,11633.0,8,0,1,0,2.0
1,0.6045019070000001,31,2,0.715634546,3600.0,6,0,1,0,1.0
1,0.7583876420000001,41,0,0.208492779,8100.0,7,0,0,0,2.0
1,0.075414572,39,0,0.097674991,8128.0,4,0,0,0,1.0
1,0.176584656,54,2,0.31435897399999996,9749.0,9,0,2,0,0.0
1,0.068874102,52,0,0.325779037,6000.0,12,0,1,0,1.0
0,0.530217933,56,0,0.42554268700000003,15800.0,15,1,4,1,0.0
1,0.018624228,78,0,0.017140898,2916.0,10,0,0,0,0.0
1,0.045497345,49,0,0.121250798,4700.0,8,0,0,0,0.0
1,0.043413457999999995,70,0,0.085217659,6500.0,10,0,0,0,0.0
1,0.05862304,30,0,1165.0,2554.0,6,0,1,0,0.0
1,0.5161311829999999,48,0,0.7764894040000001,2500.0,9,0,1,0,0.0
1,0.00088368,63,0,0.0,5356.0,4,0,0,0,0.0
1,0.122175565,33,0,0.06246122,4834.0,3,0,0,0,1.0
1,0.281725024,39,0,0.106019579,4800.0,10,0,0,0,3.0
1,0.0,77,0,0.002796768,3217.0,5,0,0,0,0.0
0,0.942443534,44,0,0.8959441490000001,3007.0,11,0,2,0,3.0
1,0.9999998999999999,61,0,0.002451455,15500.0,0,0,0,0,0.0
1,0.9999998999999999,32,0,0.409062694,6443.0,3,1,1,0,1.0
1,0.36596257600000004,43,0,0.845009597,2083.0,8,0,1,0,3.0
1,0.134546692,67,0,0.35776259899999996,5416.0,10,0,2,0,0.0
1,0.361578191,61,0,1214.0,8311.0,5,0,2,0,0.0
1,0.00036357,54,0,2499.0,2554.0,4,0,1,0,0.0
1,0.818706415,56,0,0.47000279,10750.0,12,0,2,0,1.0
1,0.0,32,0,1398.0,8311.0,3,0,2,0,0.0
1,0.020965501,48,0,0.366922456,9903.0,9,0,1,0,2.0
1,0.9117875790000001,44,0,0.344640083,3861.0,7,0,1,0,1.0
1,0.026805238,33,0,0.149406975,5648.0,6,0,0,0,1.0
0,0.910699535,69,5,95.30092237,2601.0,14,1,2,5,1.0
1,0.013843976000000001,59,0,0.10267398,5833.0,6,0,0,0,0.0
1,0.0016785110000000002,60,0,0.06809872,8751.0,5,0,0,0,0.0
1,0.10120987699999999,46,0,0.7688645559999999,4200.0,12,0,2,0,2.0
1,0.060573485999999996,59,0,0.182255771,9140.0,2,0,1,0,0.0
1,1.4486717619999998,47,0,0.515611183,14700.0,23,0,3,1,5.0
1,0.40481559200000006,63,0,1.049019608,5813.0,14,0,2,0,2.0
1,1.426294821,37,1,1.066404855,2800.0,5,1,1,0,0.0
1,0.592816735,50,0,0.242502777,2700.0,6,0,0,0,0.0
1,0.07446754900000001,50,0,0.535577404,6000.0,5,0,1,0,2.0
0,0.9922900859999999,46,1,0.25828757399999996,4916.0,10,1,1,2,1.0
1,0.385995145,58,0,1.248988336,4200.0,16,0,3,0,0.0
1,0.004305857,74,0,0.00171409,5833.0,8,0,0,0,1.0
1,0.106255171,62,0,0.38773061299999995,6666.0,9,0,1,0,0.0
1,0.168521573,42,0,0.7344803529999999,4300.0,16,0,2,0,2.0
1,0.634485057,52,0,0.138238573,2690.0,2,0,0,0,0.0
1,0.7672703009999999,33,0,0.338389933,5800.0,10,0,0,0,3.0
1,0.139638238,58,0,0.018195896,5165.0,2,0,0,0,2.0
1,0.009090744,35,0,0.165857605,13595.0,12,0,4,0,1.0
1,0.379239816,47,3,0.46425595700000005,6000.0,8,0,2,0,2.0
1,0.514300734,46,0,0.42438157299999996,6750.0,12,0,1,0,2.0
1,0.05958521,70,0,2937.0,2554.0,6,0,1,0,0.0
1,0.9999998999999999,69,0,0.7059071729999999,2369.0,8,0,1,0,0.0
1,0.023378782,66,0,0.008347979,9103.0,9,0,0,0,0.0
1,0.953490093,45,0,0.9407503229999999,3864.0,26,0,2,0,2.0
0,0.870594073,51,0,2103.5,1.0,7,0,1,0,1.0
1,0.110626005,78,0,0.065089779,11583.0,8,0,0,0,0.0
1,0.24652915,60,0,318.0,1159.0,3,0,0,0,0.0
1,0.0,48,0,0.25028136100000004,11550.0,9,0,1,0,1.0
1,0.812204426,65,0,0.741833828,16500.0,16,0,3,0,3.0
1,0.667617314,53,0,1.250721722,11430.0,18,0,1,0,0.0
0,0.834837325,50,3,2.3988006,2000.0,7,0,1,0,1.0
1,0.275697774,28,0,0.19618869100000003,3200.0,5,0,0,0,0.0
1,0.141716567,44,0,0.145857643,5141.0,3,0,0,0,1.0
1,0.059747013,64,0,0.15040012,13370.0,6,0,1,0,0.0
1,0.13856285699999998,64,1,0.291681089,8666.0,12,0,2,0,0.0
1,0.438147525,55,0,0.375721094,3986.0,8,0,0,0,5.0
1,0.0,41,0,0.252135244,14166.0,7,0,2,0,2.0
1,0.0048266129999999996,61,0,1940.0,0.0,10,0,1,0,0.0
1,0.026966416,40,0,0.26817087300000003,11212.0,8,0,1,0,2.0
1,0.002140325,55,0,0.329033261,6433.0,7,0,1,0,0.0
0,0.636615201,56,2,0.609463585,9171.0,22,0,3,0,3.0
1,0.9999998999999999,76,0,0.763957307,2435.0,4,0,2,0,0.0
0,0.7363964820000001,39,0,0.150273224,4025.0,3,1,0,0,1.0
1,0.01803571,54,0,2818.0,2554.0,10,0,1,0,0.0
1,0.029251995,62,0,3894.0,2554.0,14,0,1,0,0.0
1,0.268546291,72,0,0.00810972,8384.0,2,0,0,0,1.0
1,0.11083732800000001,44,0,4999.0,8311.0,4,0,3,0,0.0
1,0.15043745,44,0,0.153101078,6400.0,4,0,1,0,3.0
1,0.059306255,24,0,0.20362273600000003,1600.0,5,0,0,0,1.0
1,0.535740147,66,0,1357.0,2554.0,11,0,1,0,0.0
1,0.050148745999999994,79,0,60.0,1159.0,2,0,0,0,0.0
1,0.387467711,32,0,0.389685568,7600.0,8,0,2,0,0.0
1,0.019158776000000002,56,0,0.005271769,5500.0,7,0,0,0,0.0
1,0.08914554300000001,32,0,0.154469106,3333.0,5,0,0,0,0.0
1,0.386353257,53,0,0.514497101,5000.0,13,0,2,0,0.0
1,0.3111677,51,0,0.36218198,9000.0,26,0,0,0,1.0
1,0.6018561920000001,35,0,0.352568424,7416.0,11,0,2,0,0.0
1,0.328844597,63,0,0.548954254,12000.0,22,0,2,0,0.0
0,0.835027495,28,0,0.284396618,1300.0,5,0,0,0,0.0
0,0.015345635,43,0,0.031514997999999995,7900.0,21,0,0,0,3.0
1,0.178287859,54,1,0.521800852,4930.0,16,0,1,0,1.0
1,0.35304626299999997,41,0,0.39536046399999997,10000.0,8,0,2,0,2.0
1,0.656585854,28,2,0.683105631,3000.0,6,0,1,0,0.0
1,0.10457164599999999,60,0,1334.0,2554.0,4,0,1,0,0.0
1,0.22669770000000003,30,0,3149.0,2554.0,11,0,1,0,0.0
1,0.27967572,54,0,2049.0,1159.0,8,0,0,0,0.0
1,0.0,49,0,0.07166868400000001,7436.0,4,0,0,0,0.0
1,0.030894522,40,0,0.010011919000000001,4194.0,5,0,0,0,1.0
1,0.703544416,43,0,0.441200046,8732.0,6,0,2,0,4.0
0,0.728135932,27,0,0.617886179,1229.0,5,1,0,0,2.0
1,0.15728208400000002,57,0,683.0,0.0,8,0,1,0,0.0
1,0.30608918399999996,34,0,1.5192644480000002,2283.0,10,0,2,0,1.0
1,0.0,82,0,0.0,2584.0,1,0,0,0,0.0
1,0.004909592,63,0,0.0013315579999999998,750.0,1,0,0,0,0.0
1,0.33260133,78,0,0.516928819,3750.0,32,0,0,0,0.0
1,0.0,63,0,0.0,10000.0,4,0,0,0,0.0
0,0.949970876,42,4,0.489585069,6000.0,6,0,1,0,0.0
1,0.07330448099999999,55,0,0.20802639899999997,30000.0,13,0,2,0,1.0
1,0.970673184,47,1,0.36598789200000004,3633.0,12,0,1,0,2.0
1,0.03259109,70,0,0.011927732,5700.0,9,0,0,0,0.0
1,0.352664734,35,0,0.34605944899999996,11000.0,5,0,2,0,1.0
1,0.297996096,50,1,0.381981154,4350.0,12,0,2,0,2.0
